,title,company,salary,link,description,location,Minimum Experience Required,Education Required
81,IT Business Analyst,CompuVision,None,https://ca.indeed.com/viewjob?jk=61312d8c76281c9c&fccid=f0a52b47706b7c1e&vjs=3,"['process', 'processes', 'processing', 'documentation', 'document', 'documents', 'business', 'busi', 'improvement', 'improv', 'improve', 'clients', 'client', 'assist', 'technology', 'technologies', 'technolog', 'requirements', 'requir', 'required']",Alberta,1,none
82,Marketing Data Analyst,Vigorate Digital Solutions,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0AjN2sC2KrypuDIQuftVetFzm11Su4DVWRTDngXS6oLJNC9C3PxVs4lwYTzMVzDvSt7iY5-0kwFwTdeKTOCRZI25q4BYA9at1_tAKxRacQ_nuyaO0tkuMcfpSjTnPcivrN_-pC8tpcyDmppdADnyllx7MGrRrBOX7eItv6_8YNJpqt3Y2LRmU8691iob0Te_r9GZufR7h9cf7I5VYUcpXl00t9HchmjpZX2goxOT2-on3fMBz5WQXh7HLseZmI-ohBM5HSzabTZLrlFwQvwAlJa0Zi1uKXg-bbU9RSIoFgPwZzQC-QRTlqlG--fipdZhAknCBq5OV3TdZI36WgzNjBddlrhTVPE0WV5VOGquvub5N_Z0lbsWh3sExPmpgJD1cCKfXHEXr2FL9Y1TDXAZqyHeKRMnWEJkVdQ33Ii6Q5ff2Bwtlooaug7Fv3xYNeJwqs=&p=7&fvj=1&vjs=3,[],"Toronto, ON",99,none
83,Retirement Actuarial Analyst (University),Gras Savoye,None,https://ca.indeed.com/viewjob?jk=5ed7aa12fef27b44&fccid=fcd059ccedda91fb&vjs=3,"['benefit plan', 'actuarial', 'working', 'work', 'performing', 'perform', 'benefiting', 'requir', 'strong', 'designation', 'designing', 'design']","Toronto, ON",99,masters degree
84,Senior Game Data Analyst,Kabam,None,https://ca.indeed.com/viewjob?jk=a2b19e4bcc47f97e&fccid=fde47f06a6b44d5e&vjs=3,"['data', 'games', 'game', 'gaming', 'including', 'includ', 'employment', 'employer', 'experience', 'experiences', 'kabam', 'status', 'multiple']","Vancouver, BC",4,none
85,"Analyst, Settlements",IESO,None,https://ca.indeed.com/viewjob?jk=c5ddc28702df330b&fccid=1a5d0d289be83a07&vjs=3,"['requirements', 'requires', 'settlements', 'settlement', 'market', 'customers', 'customer', 'provide', 'provided', 'providing', 'processes', 'process', 'skil', 'good']","Mississauga, ON",99,none
86,Logistics Analyst,Corporate Irving Group Moncton,None,https://ca.indeed.com/viewjob?jk=aa669c5e36c53f43&fccid=b680520115bfd867&vjs=3,"['freight', 'manager', 'management', 'including', 'skills', 'logistics', 'irving', 'strong', 'data']","Dieppe, NB",1,2 degree
87,"Analyst, Payroll/HRM Systems Data",ACCOR,None,https://ca.indeed.com/viewjob?jk=38e2d5052730c46b&fccid=e52a8045d312f049&vjs=3,"['data', 'accor', 'corrections', 'correct', 'environments', 'environ', 'environment', 'responsibility', 'responsible', 'payroll systems', 'diversity', 'diverse']","Toronto, ON",2,none
88,Data & Automation Analyst,AbCellera Biologics,None,https://ca.indeed.com/viewjob?jk=e3dd1da6126d5c7b&fccid=6161745df4a18957&vjs=3,"['data', 'team', 'teams', 'scientific', 'company', 'companies', 'work', 'working', 'problems', 'problem', 'immune', 'immunizations', 'experiments', 'experience']","Vancouver, BC",2,none
89,BI Developer,Harris Computer Systems,None,https://ca.indeed.com/viewjob?jk=c9cc56dad8b7f262&fccid=c7a4f45e467435a8&vjs=3,"['reports', 'reporting', 'model report', 'models', 'modelling', 'developer', 'develop', 'developing', 'development', 'operational', 'operating', 'user', 'requir', 'required', 'new requirements', 'highly']",British Columbia,2,none
90,Power BI Developer (Must be University Student in BC),DentalAdvisors,99,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0BnEHtzQIBYXg42Ks7QXFSWoNoZ9WZBJJie5GLyjSu2SfFAzsjneKzp53HERW2vbeK-uyPZ_6oATqshMbkB_EZjszQwP4Uaz63fNLbZMKXm2ZyM5UOQsU8E4Yuej9FYFsZdiNoML4tcDUVMDD8UnyN8lr-lFGVfEqNa2R9hNqHBAnfty8DNflmqHRHVH_8LUaL4ncoeA-_Ic-B9mr0M5g9D6u6zFAKB2vJIk8f_nW2Snq7cYOr-zvh5o2Yr0CkjXL_OcBF6W0VBbut4YM23zxtZuegqSfUGVC7XdyEFdJdKPu3EWi-y0KX92VePszOuTWMoacH_cTwHYvqK79vQ7dJszdTASA0XkQ_JZO76T5HJHDSKoNeQRisEOaxn_PD8l7flT3EI4ki3diGmWRMhkJZljlXpuFGB52VYHlWxMFhR-fNMP79pN2U_vVJa0ivAoNJ9Dh-k55ONE-Fe7QZ1Bw3jiCN2djFTUczbQ3zDhQzSnA==&p=0&fvj=1&vjs=3,[],"Burnaby, BC",99,none
91,Business Analyst,Paradigm Consulting Group,None,https://ca.indeed.com/viewjob?jk=1b4608cb4abc16f3&fccid=abd5874d73395e17&vjs=3,"['business', 'test', 'experience', 'prepare', 'preparing process', 'processes', 'team', 'identify', 'identifying', 'developing', 'development']","Regina, SK",2,or degree
92,Clinical Trials Data Analyst,IQVIA,None,https://ca.indeed.com/viewjob?jk=430679a9e07a351a&fccid=6b7a1dfe07e7f037&vjs=3,"['data', 'documents', 'documentation', 'healthcare clients', 'document processing', 'client', 'process', 'assets', 'asset', 'required', 'requir', 'requirement', 'identify', 'identifiers', 'identifying']",Ontario,99,none
93,Business Analyst,Amazon FC Slovakia s. r. o,None,https://ca.indeed.com/viewjob?jk=06e41d411ff8b961&fccid=fe2d21eef233e94a&vjs=3,"['analysis', 'analysi', 'amazon', 'decision', 'decisively', 'decisions', 'complex', 'driven', 'costs', 'cost', 'work', 'working', 'process', 'processes']",Saskatchewan,99,bachelors degree
94,Business Analyst,DLT Labs,None,https://ca.indeed.com/viewjob?jk=e601ff77b2235b4d&fccid=9b3f681e56c81ef8&vjs=3,"['requirement', 'requir', 'business', 'requirements analysis', 'experience', 'managing', 'management', 'demonstrate', 'development', 'develop', 'complexity', 'complex']","Toronto, ON",99,none
95,Revenue Operations Analyst,Cambridge Brain Sciences,None,https://ca.indeed.com/viewjob?jk=a4f4ee1057797fad&fccid=d126b46da8650ee3&vjs=3,"['sales', 'working', 'work', 'data', 'recommendations', 'recommending', 'scientific', 'new', 'processes', 'company']","Toronto, ON",99,undergraduate degree
96,"Sr Analyst, Business Data",Loblaw Companies Limited,None,https://ca.indeed.com/viewjob?jk=8c1bbe0ee4f2164d&fccid=bc30630cfcc120d4&vjs=3,"['business', 'data', 'working', 'work', 'analytics', 'analytical reporting', 'team', 'teams', 'reports', 'loblaw', 'excel', 'excellent']","Brampton, ON",99,university degree
97,"Analyst, Portfolio Administration (Temporary)",BC IMC,None,https://ca.indeed.com/viewjob?jk=ce89abb47a253a99&fccid=879f4295fa640f4b&vjs=3,"['manages', 'management', 'managed', 'managers', 'manage', 'manag', 'investments', 'invests', 'investing', 'investment', 'invest', 'information', 'markets', 'market', 'financial', 'business process', 'processes', 'effective']","Victoria, BC",2,college degree
98,"Advisor, Business Intelligence, Data Visualization",Desjardins,None,https://ca.indeed.com/viewjob?jk=c18624a5c58727f8&fccid=d1e5df65baa8857f&vjs=3,"['development', 'develop', 'developing', 'data', 'knowledge', 'knowledg', 'businesses', 'business', 'management', 'manage', 'job', 'insurance', 'desjardins']","Montréal, QC",2,masters degree
99,"Analyst, Private label and E-Commerce (temporary)",Sobeys,None,https://ca.indeed.com/viewjob?jk=6e354248cb3e91ff&fccid=2b30af762655480b&vjs=3,"['category', 'categories', 'categori', 'data', 'vendor', 'vendors', 'business', 'office', 'offic', 'performance', 'perform', 'key', 'provide', 'providing']","Toronto, ON",2,undergraduate degree
100,Sr Business Info Mgmt Analyst,TD Bank,None,https://ca.indeed.com/viewjob?jk=b5da3faff29c6db5&fccid=d7114f1cac8d0711&vjs=3,"['data', 'business', 'work', 'working', 'management', 'manage', 'manag', 'requirements', 'requir', 'require', 'job', 'analyst', 'analytics', 'analytical', 'analyt']","Toronto, ON",5,undergraduate degree
101,,StorageVault Canada Inc.,18.0,https://ca.indeed.com/viewjob/cmp/Storagevault-Canada-Inc.,[],"Ottawa, ON",99,none
102,CRM Data Analyst,7-Eleven Canada,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0CmqMxku_6TGquz-1UnCZgjUT7vNLiL3cE06d8fjKwFngJ7etlx-2fWOeKwDvsHt7NaYLBlwJPRVIwlz6HNpKgFtZcYbZhJv4X6h9bVD8HkWeal9p26bgBTIZNvwHrhcc243cTtHYLYvmfbj9cJ1cpVUpZxNMcWWirIXrSKZt3K6ZdUxUrPeBC3mC1MNOcT0QLTacAJ__EEW29I1wicmvtuMUL-mWqbpNw84NHRbTItMZ_zL_FINBbvJFfeZlCo_ecApqKKwisV8Hf67-iXrsBJSsx1wsogCLl3BwRGBQrS-81av9wRX6EPfs-lpW8KPw65gqd6iTrurkPkIEDzKvwvpKdqK8v-D0qSCfxCiyAntlZmN0okc-MKuoqBZTUU3iTJdLkcQl9cA2eXeQFmFNxGCNRmhcTc4CUO-7d-gZDz4fsF8dwpFWFPJUTsd7q5De8=&p=12&fvj=1&vjs=3,[],"Surrey, BC",99,none
103,Fenergo Data Analyst,Aerotek,35.0,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0Algi566TYxBC0l1ip58W1zmhgcTAnstlAJvlSvUTO5b7jc0rU6qXyPAtHeZj6RQqJfTzQFaO-uk_q1rffWYIaBgMp4wFi1wpdr5QaAGUQhUUza1o-ZW5-ZkBJJU6NspB0Vq9883iB5c15Wgh80tJ_iYHx_fI-nc9oLHfDvfxAgCACrm9EuWighuAwkVgq2a-I8F9R76BMPSMCb_QK3_1PMZyOqK3O-9W9TpnrxgNVlVyUhhU10ibVuSdrRJnX3sTcNmV-TkumO6HyQ9TN6fKBcnvFmNL6vbqSIXxfAj_hhxrYK-FfIx-0PYI7Yi9elKC2nefE5EtYMVADCAw2VWRdbpLxd42jqVR_1CHctfUu8oc_r9KoyPMmw_zHMKU5Z9LbYNnjdufJEgXTk3KgkO4xkvKmwhQ4RaGr9_G2dnrbyN9kd5FQQXtanT_zbu1g32BBTXI-mXOAQXX8J1XP9L-9wn4w-7p6CEHR74vSQjUy-U1_GVWT27FOWhQ4dCNFXps_wg-CGvO5Pa7ftdaAuegVJSCIVor7AGaCdNa9asfomU1ZlPqpM-UdjXNpjFvDblkuMV8D1HT9kCeJV5GI2JLSv7UxV2pryINdRzebdlC4U5_N9n5bo9SnduPPQZ1stGrLrYHGlHJcvXgNYJQzORK7mfC2yCMjY2pU=&p=13&fvj=0&vjs=3,[],"Toronto, ON",99,none
104,Business Analyst,Greco Aluminum Railings,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0D97-wv7gZtEjMvWyhfkljkhxPK5MNOgnariw_clUyMNfMnPe-S5EFcv-SMHY2bwl_ETClhXsDhZpXuNa0mDLPpnjZLp8Pdzy_9y75QxVEr8evr_npVE1-hP1KncQy4P0fOFKCwDDwmxtUBMkm-y7jvIXIwJT9uOauudxlU4ACkSQ13e5xlUp6fmnuI1HZTQgDduGe5YLOIz5peAkhlxonaP1NPplAyDhtTdiY7FckyE27PfJ21ai_XLygiS5OHQ0pKA06D64ZDMCEjrc1UnenQ9leuWUpt906XwKCWVApetlPIAZyZspH9_0-UXW4edWOW8-EV8r1AgXHBYDe0c6N0mZuxTnazY4PwPSH-z2bC99k0qKMw5XI-K3d72p2xULEn9WPcjCCq371Rx_4lKFpp3EJ_YdTZdB7MdNEUWSq2qNo1hytoITEs&p=14&fvj=1&vjs=3,[],"Windsor, ON",99,none
105,Senior Business Data Analyst,WeyMedia Inc.,28.85,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0BmgyhhgzTPmlU2ltoOFrvmMnWna8IhpI58mrlYciiJsY1ntjgYFQfh8eVlOw_x3Mx8JiaVcfl0LXZ9dqmQa5zIyHp5AWF7e7GGefeAJzjZYqgX8NGajGQPAkdhSBVLzUPA9gu9QO2vfoGCemA-2J0VqLoXyB6mjIb7ri1kQS2mJmCZ5Q2NAdbK2Xr6HzOblQast1vaUkrB5kjj3C3CsowvxKAA4hbHf0QDN-Fs9tToUanEP2fKR439Lj08qbzybsG6bMv1ySpjnuIBWrRxKlvrib2y-rk7ALyskyrFTeNm98d0da43fZAvPa4YkJ-DjV2-n0IPRcEBjFRSZv8C4R_lHIsGQ2h36YnsuGeO84rLw3QNyNzLSxMAZsi2qFWhe90Ywf7ZL24AfRFSDtngCMG_XUUSl2ROrLbsZz7HInsXqHJ_chrmYe0Zy7FZWPK8mLXwxdWP_Kww4Q==&p=15&fvj=1&vjs=3,[],New Brunswick,99,none
106,"Joint Venture Contracts Analyst, A&D",Harvest Operations Corp.,59.74,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0CzcDfZaLm5XbsrTuD658X8d1RVAgjVQJuOFs0HLcxXVQaN5EcE8lKyQ-r92G6X7xU41G6F8WgNgaxuhffK7FqlqSNxSuzdvDop5lW4dzDQfzn0_EeKxRT4r20Eve9ofV2oZB299vqvDgGfuwotIPvD7Au7myz0WzJSoNvGkp5-Oqcj5nJQ-ZbSAfqflyvD5iDzWs4nEOqUL6oyCwrFuiO2Kd2itZ5j7sR0H_om8-ada8qLdwSZjuBIytULMwByulzfQGpPpJQvXmZnsNdit7I8Zii_siX5MsrtaqdIC8Mi7GoDsXhJQU6PojVxpq3HSaMrODjXfrbqFIT1LD9nQBKc-BYdy6fr7x9euBicsJ0pmi6eP6S2clDmoSdnOui8AukmgDnw0c3nC7Mw75SlVEMoDghfNvZeseZ39xiBecHK7EHLBprh52ey3ysPzT9Q4HkKUxtae-UDCQ==&p=16&fvj=1&vjs=3,[],"Calgary, AB",99,none
107,"Senior Data Analyst, Digital Distribution",Intact,None,https://ca.indeed.com/viewjob?jk=300de548d906d281&fccid=be7195d2ebb48351&vjs=3,"['data', 'working', 'work', 'digital', 'performance', 'perform', 'performing', 'financial', 'programming', 'program', 'excellent', 'excel', 'opportunities', 'opportunity']","Montréal, QC",5,none
108,Sr. Data Analyst,MindGeek Careers,None,https://ca.indeed.com/viewjob?jk=acfa5b67fc6b1761&fccid=6f250882b448d8bc&vjs=3,"['experience', 'experi', 'reports', 'report', 'center', 'information', 'analyzing', 'analyze', 'recommend', 'recommendations', 'data', 'maintain']","Montréal, QC",99,undergraduate degree
109,"Senior Business Analyst, Secondary Data",PHSA,None,https://ca.indeed.com/viewjob?jk=223fe1e61434c20d&fccid=f66f721a44de3765&vjs=3,"['data', 'including', 'includes', 'include', 'reporting', 'reports', 'report', 'development', 'develop', 'developments', 'developers', 'programs', 'program', 'business', 'management', 'manager', 'requirements', 'require', 'requires']","Vancouver, BC",5,superior degree high degree
110,Marketing Analyst,Policy Me,33.65,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0DM69PXcM8UIQNw9CgUx8_VPoYt5qmMdp3ZlX4UDOPdqs8ZJUSTVAs6QRVIkWIZZ8Y1X4jt5X6JqYf0UDxskY7FhvMNvvsPkXuN0VcTRQXUZtJiFnjI5UEsgNm6VOz5cc73WqHREKQUsOy80hX5cuYFacup_Fhh0GK8_gcJVhtlaqwUHjkoSmkyThtHcBXto3fjQN6_kQ83KcCGcSqrC0wDq-zVxMpYuO1PlxkPVE8LUfGKKVAgHjPlFAVCvQ6msxIQIUxGP4p5MhrYHYdwUK3INDiw78Js239cfdx2lWfMIRGO6Cl5N6zF4HV4q_qRgluDKHGNb5Q6_nKSwNWmmJejw5DAyn7kp2gBV6jnq6F9TjLS3A0ZqrzCA5RNsOJseXJg_uDbZdh0VoOfh3kJOmVrKVMOTF62MF2Xsy3mh1ldSiC315nD1Wzp&p=3&fvj=1&vjs=3,[],"Toronto, ON",99,none
111,"Business Analyst, Sales Innovation",Just Energy,None,https://ca.indeed.com/viewjob?jk=d00e4ed9f9d478de&fccid=5ea662d35a330ff2&vjs=3,"['business', 'process', 'processes', 'job', 'projects', 'project', 'new', 'sales', 'develop', 'development', 'analytics', 'analytical']",Canada,4,bachelors degree
112,Marketing Data Analyst - Remote,Ensemble Travel Group,None,https://ca.indeed.com/viewjob?jk=2355288c5a40680d&fccid=9b170f271ecca0fa&vjs=3,"['market', 'marketing data', 'customer', 'customized', 'business', 'model', 'modeling', 'models', 'analytical', 'analytics', 'analyt', 'knowledge', 'experience', 'experi']","Toronto, ON",3,bachelors degree
113,Data Visualization Analyst (Contract - 6 months),Appnovation Technologies,None,https://ca.indeed.com/viewjob?jk=12c2e9787788f231&fccid=44fd14c53aec5d7e&vjs=3,"['business', 'data visualization', 'developer', 'develop', 'development', 'developed', 'developing', 'team', 'teams', 'dashboards', 'dashboard', 'environ', 'environment', 'visualizations', 'visuals', 'visual analysis']","Toronto, ON",3,none
114,Performance Marketing Analyst,Digital Extremes,None,https://ca.indeed.com/viewjob?jk=cf28899547932a90&fccid=67f68c3ebbe2b00d&vjs=3,"['opportunities', 'opportun', 'opportunity', 'game', 'games', 'marketing', 'data', 'digital extremes', 'development', 'develop', 'developing', 'extrem', 'google']","London, ON",2,bachelors degree
115,"Business Support Analyst, Process Management",CNRL,None,https://ca.indeed.com/viewjob?jk=c9073177aad81b94&fccid=c0bb7be52e9b90bc&vjs=3,"['busi', 'business support', 'team', 'teams', 'supports', 'supporting', 'skills', 'develop', 'development', 'process', 'processes', 'project', 'projects', 'improvement', 'improv']","Calgary, AB",5,secondary degree
116,Game Intelligence Analyst,Ubisoft,None,https://ca.indeed.com/viewjob?jk=99f881887e33d8c9&fccid=237908de095b6446&vjs=3,"['develop', 'development', 'developer', 'developers', 'data', 'experi', 'experience', 'production', 'product', 'productions', 'statistical', 'statistics', 'game', 'games', 'ability', 'tools']","Montréal, QC",3,undergraduate degree
117,Digital Marketing Data Analyst,WeyMedia Inc.,28.85,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0BmgyhhgzTPmlU2ltoOFrvmMnWna8IhpI58mrlYciiJsZRIiO3OA2dA8aMRPRiflcEzzFPlgGSnHdlH7lUWKXOkdbhdMMLmL85y37Afr9aS5jS1IxiOWJfsDKeuD7gUUTv7tG_o22H8icDpM6iLGD8q5KRgxWcSN95uVmtkHczLrreI9DL8SHat08lRcdci5mduCw7vzSnai3mJWM0ZijxpbaTDDPh_1ZBX243zgof3fyuQK71VmJC5ez3lG9ng34WtiwTHtt3dDeBbsllG_7aoZ-1Zjd6VQ5aJpwUOtECcoppKz-1_w5PTfUf5FoTBM2R6NQSmYWr2bYObtouhNC7nQ0aGSwAbbBLd8dTalOaX84iOYYOfa7rJirCO3gYbVenl9iF7daDly8jTHRcvhfadYk9ChHbffNkuT2Ln_Ig_Jcc1ggg556WaeAcmQ3PLKa3QYzR9EtZDxA==&p=10&fvj=1&vjs=3,[],New Brunswick,99,none
118,"Senior Analyst, Customer Analytics - Maternity Leave Contrac...",Aldo Groupe,None,https://ca.indeed.com/viewjob?jk=37eb65606a3cf836&fccid=0fc2bf5898bde347&vjs=3,"['data', 'custom', 'customer analytics', 'analytically', 'analytical', 'analyt', 'crm', 'strong', 'strategi', 'strategies', 'personalized', 'personalization', 'large']","Montréal, QC",3,none
119,Analysts Development Program - Social Statistics and Economi...,Statistics Canada,31.6,https://ca.indeed.com/viewjob?jk=c47ccdb8163d7735&fccid=015fab4acc81b466&vjs=3,"['statistics', 'statistical', 'program', 'programs', 'positions', 'position', 'applicants', 'application', 'applicable', 'recruits', 'recruitment', 'information', 'inform', 'apply', 'applying', 'applied', 'economics']","Ottawa, ON",99,masters degree
120,"Business Analyst, Operations",STEMCELL Technologies,None,https://ca.indeed.com/viewjob?jk=8bc62ff298627912&fccid=1495fd2cb143fcaf&vjs=3,"['processes', 'process', 'project', 'projects', 'business', 'effective', 'effect', 'strong', 'screen', 'experi', 'experience', 'product', 'products']","Vancouver, BC",3,engineering degree
121,ADMN O 24R - Senior Business Information and Project Analyst,BC Public Service,None,https://ca.indeed.com/viewjob?jk=d8ee46e4b484b30e&fccid=65dd05622a756445&vjs=3,"['applications', 'application', 'applicants', 'informed', 'including', 'include', 'includes', 'business information', 'job', 'jobs', 'analytical', 'analytics', 'related', 'relational', 'relates', 'court', 'courts']","Victoria, BC",1,
122,Research Analyst,Centre for Addiction and Mental Health,28.71,https://ca.indeed.com/viewjob?jk=5411503bf41ba6db&fccid=b73617af558c30fd&vjs=3,"['working', 'work', 'research', 'camh', 'including', 'required', 'requirements', 'require', 'demonstrated', 'positions', 'position', 'educ', 'education', 'educational']","Toronto, ON",1,bachelor degree
123,Junior Pricing Analyst,EMCO Corporation,None,https://ca.indeed.com/viewjob?jk=fb25c265ed7fa37e&fccid=ca3c4befc8df6e23&vjs=3,"['strong', 'customers', 'customer', 'custom', 'position', 'positive', 'pricing', 'products', 'product', 'emco', 'excellent', 'excel', 'large']","Edmonton, AB",99,business degree
124,Business System Analyst,Dawn InfoTek Inc.,None,https://ca.indeed.com/viewjob/company/Dawn-InfoTek-Inc./jobs/Business-System-Analyst-8a691642e4c78fa5?fccid=7fd13fff10c82576&vjs=3,[],"Toronto, ON",99,none
125,Business Intelligence Analyst,Lafarge Canada,None,https://ca.indeed.com/viewjob?jk=58dcc6686f156b83&fccid=7618bab885a58aa7&vjs=3,"['reporting', 'reports', 'report', 'lafarge', 'lafarg', 'perform', 'performance products', 'develop', 'development', 'product', 'programing', 'program', 'strong', 'provide', 'provides', 'providing']","Mississauga, ON",1,high degree
126,CEG Sales Analyst,Yamaha Motor Canada,None,https://ca.indeed.com/viewjob?jk=7e143171c7672c21&fccid=cbda9e3eac3bb996&vjs=3,"['sales', 'reporting', 'reports', 'report', 'ceg', 'programs', 'program', 'support', 'annual monthly', 'tracking', 'track']","Toronto, ON",99,
127,BI Analyst,Mayk Ideas,None,https://ca.indeed.com/viewjob/company/Mayk-Ideas/jobs/Bi-Analyst-00c874125ae0cc34?fccid=dfad9e6998ef26e1&vjs=3,[],"Toronto, ON",99,none
128,Payroll and Benefits Analyst,Town of Oakville,37.06,https://ca.indeed.com/viewjob?jk=46f7c8d7c739c5ae&fccid=0ca031ed26c1951e&vjs=3,"['working', 'worked', 'work', 'benefits', 'benefit', 'reporting', 'reports', 'report', 'payroll', 'processing', 'process', 'processes', 'applicants', 'applicable', 'application', 'applications', 'accounts', 'accounting', 'account', 'accountability', 'erp']","Oakville, ON",5,secondary degree
129,Market Research Analyst- Healthcare,Ipsos North America,None,https://ca.indeed.com/viewjob?jk=69c1b208bcdf643a&fccid=d73294b71d7f0354&vjs=3,"['researchers', 'ipso', 'ipsos', 'market research', 'diverse', 'diversity', 'markets', 'experiences', 'experience', 'experi', 'skil', 'data', 'prepare']","Toronto, ON",99,college degree
130,Marketing Science Analyst - Data Engineering,Critical Mass,None,https://ca.indeed.com/viewjob?jk=ef32de97a1f82255&fccid=4c1cecd72be0fe72&vjs=3,"['reporting data', 'communicate', 'communication', 'support', 'marketing science', 'digital', 'reports', 'language', 'languages']","Toronto, ON",1,none
131,IT Security Analyst,McGill University,37.94,https://ca.indeed.com/viewjob?jk=58f861641f4da5b6&fccid=367ae0b0728910f4&vjs=3,"['security', 'secur', 'manage', 'management', 'manager', 'level', 'implement', 'implementing', 'implements', 'experience', 'experi', 'risk', 'risks', 'data', 'processing', 'process']","Montréal, QC",3,bachelors degree
132,Big Data and AI Analyst,Myant,None,https://ca.indeed.com/viewjob?jk=ebba39369abfc851&fccid=5d784228b1eee537&vjs=3,"['data', 'technology', 'technologies', 'experience', 'platform', 'platforms', 'learning', 'clothing', 'develop', 'development', 'developing', 'science']","Toronto, ON",99,none
133,"Quality Control Analyst, Analytical Testing",STEMCELL Technologies,None,https://ca.indeed.com/viewjob?jk=44e5f9a719769bb7&fccid=1495fd2cb143fcaf&vjs=3,"['products', 'product', 'perform', 'performing', 'include', 'including', 'screen', 'stemcell', 'excellent', 'biotechnology', 'effectively', 'effective']","Vancouver, BC",1,engineering degree
134,"Analyst – Fixed Income, Profit and Loss",BMO Financial Group,None,https://ca.indeed.com/viewjob?jk=c17876bdf508235e&fccid=3a429036b3725efa&vjs=3,"['process', 'processes', 'processing', 'provide', 'provided', 'provides', 'trading', 'trade', 'business', 'businesses', 'work', 'working', 'works', 'supports', 'support product', 'products', 'skills']","Montréal, QC",0,secondary degree
135,Marketing Data Analyst,Vigorate Digital Solutions,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0AjN2sC2KrypuDIQuftVetFzm11Su4DVWRTDngXS6oLJNC9C3PxVs4lwYTzMVzDvSt7iY5-0kwFwTdeKTOCRZI25q4BYA9at1_tAKxRacQ_nuyaO0tkuMcfpSjTnPcivrN_-pC8tpcyDmppdADnyllx7MGrRrBOX7eItv6_8YNJpqt3Y2LRmU86Fll_R9UqesQ-ZuL04_4TFLq3pZYXWVbfRdCNYexBWvRR5ey-R8_Zo6DiNbXtm1wXpgisYsoTAPilnKVq28lR6RoOlnQEBLZfjVPUGNOaCkHh9n1EZWu3nJYG6ErYNLb2-b_MIO3SUkjICVSlm4JAKKSv7e2bvGVbvJd5eN-tuWe_VphpQd-_LTxSW5tz5h3yvjuUGkdvD_q09j7oVq0h3dlpW88_wkSv5SL95ijIQ14FLUJ1iyQFXX_JwX-DpBscJEBhk_thCNE=&p=13&fvj=1&vjs=3,[],"Toronto, ON",99,none
136,Business Analyst,SMSS,None,https://ca.indeed.com/viewjob/company/SMSS/jobs/Business-Analyst-883336bcbfde5920?fccid=bb5c9735e09ba38b&vjs=3,[],"Toronto, ON",99,none
137,Business Systems Analyst,ContainerWorld Forwarding Services Inc,None,https://ca.indeed.com/viewjob?jk=3989576ecd964063&fccid=f7ff98f5bff90403&vjs=3,"['required', 'requirements', 'requir', 'data', 'operates', 'operating', 'operations', 'operation', 'operational', 'business', 'containerworld', 'provider', 'provide', 'define', 'defined', 'knowledge']","Richmond, BC",99,bachelor degree
138,"Business Support Analyst, Process Management",Canadian Natural,None,https://ca.indeed.com/viewjob?jk=79d9a9a325273dd0&fccid=c0bb7be52e9b90bc&vjs=3,"['busi', 'business support', 'team', 'teams', 'supports', 'supporting', 'skills', 'develop', 'development', 'process', 'processes', 'project', 'projects', 'improvement', 'improv']","Calgary, AB",5,secondary degree
139,Replenishment Analyst,Cronos Group Inc.,None,https://ca.indeed.com/viewjob?jk=44319dd23448e7fe&fccid=4faebbdaa3bcef0e&vjs=3,"['data', 'analysis', 'analysi', 'sales', 'support', 'supporting', 'supports', 'pricing', 'brand', 'brands', 'experience', 'excel']","Toronto, ON",3,bachelors degree
140,database analyst,FLASH PAY TECHNOLOGY INC.,32.0,https://ca.indeed.com/viewjob?jk=ee78b22cad61c1a7&fccid=c241d65609119ae7&vjs=3,"['softwar', 'software', 'data models', 'management systems', 'develop', 'development', 'model', 'scripts', 'script', 'design']","Richmond, BC",99,none
141,Information Security Analyst (Entry Level),J.D. Power,None,https://ca.indeed.com/viewjob?jk=58d07b17d93f86ed&fccid=e6d683aa9f2c173a&vjs=3,"['information security', 'informal', 'data management', 'solut', 'solutions', 'works', 'work', 'working', 'managing', 'manage', 'risk', 'risks', 'related']",Ontario,99,bachelors degree
142,Analyste Vérification de données - Data Review Analyst,KABS,None,https://ca.indeed.com/viewjob?jk=ce7cd82af2a443c9&fccid=b1949ebe6d7dd93c&vjs=3,"['des', 'les', 'nous', 'development', 'develop', 'votre', 'une', 'dans', 'experience']","Longueuil, QC",99,higher degree
